DATE,WS_1,WS_2,WS_3,WS_4,WS_5,WS_6,WS_7,WS_8,WS_9
1956-01-01,0.274,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-02,0.265,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-03,0.251,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-04,0.248,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-05,0.250,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-06,0.249,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-07,0.250,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-08,0.625,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-09,5.023,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-10,9.729,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-11,6.465,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-12,9.339,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-13,8.911,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-14,4.234,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-15,2.702,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-16,2.129,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-17,1.766,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-18,1.453,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-19,1.220,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-20,1.074,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-21,0.983,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-22,0.931,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-23,0.874,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-24,0.805,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-25,0.729,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-26,0.672,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-27,0.644,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-28,0.604,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-29,0.581,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-30,0.559,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-01-31,0.541,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-01,0.492,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-02,1.124,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-03,0.550,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-04,0.447,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-05,0.444,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-06,0.455,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-07,0.488,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-08,0.489,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-09,0.489,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-10,0.489,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-11,0.489,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-12,0.489,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-13,0.489,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-14,0.485,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-15,0.490,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-16,0.493,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-17,0.458,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-18,0.455,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-19,0.444,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-20,0.422,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-21,0.412,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-22,0.378,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-23,0.380,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-24,0.377,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-25,1.086,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-26,1.391,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-27,0.949,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-28,0.831,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-02-29,0.750,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-01,0.657,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-02,0.643,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-03,0.650,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-04,0.729,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-05,0.661,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-06,0.614,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-07,0.597,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-08,0.591,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-09,0.581,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-10,0.588,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-11,0.594,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-12,0.610,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-13,0.604,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-14,0.602,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-15,0.576,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-16,0.558,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-17,0.549,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-18,0.543,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-19,0.564,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-20,0.553,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-21,0.627,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-22,0.822,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-23,0.924,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-24,0.911,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-25,0.842,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-26,0.827,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-27,0.793,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-28,0.758,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-29,0.754,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-30,0.753,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-03-31,0.735,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-01,0.797,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-02,1.175,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-03,1.552,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-04,4.851,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-05,14.156,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-06,13.319,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-07,9.576,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-08,6.096,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-09,3.716,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-10,3.519,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-11,6.099,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-12,10.386,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-13,9.950,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-14,8.019,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-15,6.159,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-16,13.789,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-17,20.116,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-18,10.054,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-19,7.260,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-20,6.336,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-21,7.580,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-22,7.545,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-23,5.623,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-24,4.101,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-25,4.588,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-26,4.817,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-27,7.421,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-28,20.555,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-29,31.044,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-04-30,27.307,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-01,11.430,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-02,8.174,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-03,11.511,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-04,7.928,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-05,6.732,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-06,5.314,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-07,4.162,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-08,3.320,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-09,2.809,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-10,3.659,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-11,2.896,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-12,2.596,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-13,2.570,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-14,3.442,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-15,3.239,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-16,3.783,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-17,4.607,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-18,3.142,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-19,2.610,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-20,2.178,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-21,1.861,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-22,1.685,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-23,1.644,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-24,1.412,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-25,1.275,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-26,1.203,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-27,33.393,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-28,13.245,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-29,5.304,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-30,3.922,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-05-31,3.381,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-01,2.714,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-02,2.173,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-03,21.889,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-04,13.513,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-05,6.125,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-06,3.916,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-07,2.795,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-08,2.094,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-09,2.110,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-10,2.016,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-11,1.707,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-12,1.229,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-13,0.920,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-14,0.720,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-15,0.526,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-16,0.384,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-17,0.276,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-18,0.205,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-19,0.161,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-20,0.152,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-21,0.171,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-22,0.191,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-23,0.145,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-24,0.148,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-25,0.377,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-26,0.220,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-27,0.230,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-28,0.261,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-29,0.152,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-06-30,0.110,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-01,0.084,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-02,0.054,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-03,0.039,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-04,0.024,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-05,0.024,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-06,0.247,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-07,0.271,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-08,1.581,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-09,16.581,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-10,8.202,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-11,2.327,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-12,1.863,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-13,8.664,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-14,39.739,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-15,6.913,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-16,3.521,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-17,2.633,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-18,1.590,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-19,1.045,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-20,0.738,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-21,0.619,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-22,0.683,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-23,0.874,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-24,0.846,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-25,0.610,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-26,0.461,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-27,0.331,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-28,0.247,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-29,0.162,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-30,0.139,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-07-31,0.120,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-01,0.112,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-02,0.087,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-03,0.051,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-04,0.047,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-05,0.041,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-06,0.033,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-07,0.029,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-08,0.028,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-09,0.029,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-10,0.038,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-11,0.066,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-12,0.036,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-13,0.023,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-14,0.013,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-15,0.011,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-16,0.008,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-17,0.007,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-18,0.006,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-19,0.015,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-20,0.019,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-21,0.023,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-22,0.023,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-23,0.022,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-24,0.068,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-25,0.045,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-26,0.035,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-27,0.027,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-28,0.019,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-29,0.015,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-30,0.050,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-08-31,1.034,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-01,0.835,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-02,0.692,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-03,0.875,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-04,0.322,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-05,0.153,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-06,0.627,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-07,1.334,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-08,0.568,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-09,0.313,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-10,0.187,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-11,0.126,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-12,0.119,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-13,0.105,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-14,0.108,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-15,0.128,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-16,0.408,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-17,9.558,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-18,4.485,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-19,1.659,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-20,7.599,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-21,3.638,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-22,1.782,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-23,2.032,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-24,18.356,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-25,4.886,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-26,2.684,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-27,1.781,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-28,1.315,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
1956-09-29,1.020,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000,-99.000
